video_id,subset,recipe_type,segment_id,segment_start,segment_end,sentence,predicted_label,review_reason,suggested_issue
bqmkNRNd5yw,training,201,6,415,501,add some tomato sauce and parmesan cheese on top of chicken breast and cook it in the oven,Bake,margin_below_0.01;multiple_action_groups;multi_action_connector;low_confidence_sensitive_label;generic_context_verb_very_low_margin,top label is barely separated from second label; strong action groups detected: Cook-Heat|Bake; connector suggests a multi-step sentence; Bake prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
tGGrOrIqB8U,training,117,0,20,45,place eggs into the cups of an egg poacher,Prep,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
fq37BTAjPHk,training,105,1,186,198,cover the chicken and refrigerate it for few hours,Prep,margin_below_0.01,top label is barely separated from second label
4bEtf7u4YtE,validation,119,7,133,146,add some yellow mustard and some ketchup,Season,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
l6Wblq6yIk0,training,321,3,124,136,steam the broccoli,Prep,margin_below_0.01,top label is barely separated from second label
l6Wblq6yIk0,training,321,9,214,225,add chicken and broccoli and toss,Mix,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
WqfselLH4MQ,validation,109,5,353,374,coat the wings with sauce,Plate,multiple_action_groups;low_confidence_sensitive_label,strong action groups detected: Mix|Cook-Heat; Plate prediction is low-confidence and needs manual confirmation
c8ehb0s3gtQ,training,223,5,280,322,add bacon fat beef bacon red wine chopped garlic tomato paste and marjoram  and stir,Cook-Heat,margin_below_0.01;multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,top label is barely separated from second label; strong action groups detected: Cut|Mix; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
X4T4XjWNUgc,training,314,1,131,161,wash the baky bok choy and chop it,Prep,multiple_action_groups;multi_action_connector,strong action groups detected: Prep|Cut; connector suggests a multi-step sentence
AMBH5L6x3dQ,validation,423,9,232,267,add a can of laksa to the soup and bring the soup to a boil,Prep,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
AMBH5L6x3dQ,validation,423,10,281,308,add a little fish sauce sugar and lime juice,Idle,low_confidence_sensitive_label;generic_context_verb_very_low_margin,Idle prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
4eWzsx1vAi8,validation,101,7,197,210,add bacon and cover with second bread,Bake,top1_below_0.35;low_confidence_sensitive_label;generic_context_verb_very_low_margin,top similarity score is too low; Bake prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
B7-kMmC8Tj8,training,321,3,92,102,coat the chicken in the mixture,Season,margin_below_0.01,top label is barely separated from second label
PLqTyxMYgBg,training,107,4,113,127,melon ball a peeled potato using melon baller and put into boiling salted water and cook for 8  10 minutes,Cook-Heat,margin_below_0.01;multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,top label is barely separated from second label; strong action groups detected: Prep|Cook-Heat|Season; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
PLqTyxMYgBg,training,107,11,272,281,take some lettuces in a bowl pop the cherries off in to the it and add the calamari,Mix,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
W4uSf0d5yhw,training,228,8,342,361,add citric acid to the hummus,Season,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
DBJUD9V-1rQ,training,412,3,140,168,add green beans bell peppers and peas,Prep,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
JeLdTWqLUY0,training,216,0,67,71,prepare the grill fire,Bake,multiple_action_groups;low_confidence_sensitive_label,strong action groups detected: Prep|Cook-Heat; Bake prediction is low-confidence and needs manual confirmation
JeLdTWqLUY0,training,216,3,167,172,place the brats in the roll,Cut,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
CazGUhhclEY,training,103,4,253,301,spread blue cheese on the buns and place mushrooms patty lettuce and the bun on top,Cut,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
eX2r9gvdt1o,training,120,4,108,133,place the mixture in rings and place the rings on a grill,Cook-Heat,multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,strong action groups detected: Mix|Cook-Heat; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
MxcI4wQLvK4,training,314,10,251,258,sprinkle some toasted sesame seeds on top,Mix,margin_below_0.01;multiple_action_groups;generic_context_verb_very_low_margin,top label is barely separated from second label; strong action groups detected: Cook-Heat|Season; generic add/place/put/pour-style wording with very low margin
LEqqsROtG-I,training,319,4,31,35,cut some mushroom and add sesame oil soy sauce garlic and pepper to it,Season,multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,strong action groups detected: Cut|Cook-Heat|Season; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
LEqqsROtG-I,training,319,10,124,132,crack an egg on the top and spread some sesame seeds and cook it on the stove,Mix,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
aYyh8axyDg8,training,324,3,263,274,add some chopped lettuce in the soup and cook them,Prep,multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,strong action groups detected: Cut|Cook-Heat; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
imfl-NXiU8g,training,214,2,150,193,heat some duck fat in a pan add the apple and sprinkle sugar on top,Cook-Heat,margin_below_0.01;multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,top label is barely separated from second label; strong action groups detected: Cook-Heat|Season; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
imfl-NXiU8g,training,214,4,249,257,remove the vein from the foie gras,Cut,top1_below_0.35;generic_context_verb_very_low_margin,top similarity score is too low; generic add/place/put/pour-style wording with very low margin
imfl-NXiU8g,training,214,6,287,318,place the seasoned foie gras in the pan and cook until it is golden brown and,Bake,margin_below_0.01;multiple_action_groups;multi_action_connector;low_confidence_sensitive_label;generic_context_verb_very_low_margin,top label is barely separated from second label; strong action groups detected: Cook-Heat|Season; connector suggests a multi-step sentence; Bake prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
imfl-NXiU8g,training,214,11,385,399,add cider vinegar and sweet cider to the apple,Idle,margin_below_0.01;low_confidence_sensitive_label;generic_context_verb_very_low_margin,top label is barely separated from second label; Idle prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
imfl-NXiU8g,training,214,12,403,409,add some beef stock to the apples,Season,margin_below_0.01;top1_below_0.35;generic_context_verb_very_low_margin,top label is barely separated from second label; top similarity score is too low; generic add/place/put/pour-style wording with very low margin
nrsFW3HE7yo,training,303,10,388,395,add the green onions to the wok,Cut,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
XNbfYAZ__iU,training,409,1,80,144,add the spice mixture and stir fry,Season,multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,strong action groups detected: Mix|Cook-Heat|Season; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
XNbfYAZ__iU,training,409,4,240,256,add the green beans and mix it,Prep,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
hs2h7nb5PHQ,validation,121,3,176,202,add the vegetable mixture and the clam meat,Season,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
