video_id,subset,recipe_type,segment_id,segment_start,segment_end,sentence,predicted_label,label_quality,recommended_sample_weight
Vyrq2i3R_Sk,training,209,9,274,291,add blue cheese and put in oven,Bake,good,1.0
W0jVkPYQjEo,training,103,1,103,132,spread some olive oil on all the patties and sprinkle salt and ground pepper to taste,Season,good,1.0
W0jVkPYQjEo,training,103,2,190,235,grill the patties,Cook-Heat,good,1.0
W0jVkPYQjEo,training,103,3,236,246,place cheese slices on the patties,Cut,weak,0.5
W0jVkPYQjEo,training,103,4,262,283,lightly butter the buns and place them on the grill,Cook-Heat,weak,0.5
W0jVkPYQjEo,training,103,5,300,312,take the patties and place them in between the buns and serve,Cook-Heat,weak,0.5
W2gnFLOi_AQ,validation,311,0,5,184,skin and cut the salmon into pieces,Cut,good,1.0
W2gnFLOi_AQ,validation,311,1,185,230,sprinkle salt on both sides of the pieces,Season,good,1.0
W2gnFLOi_AQ,validation,311,2,231,270,wash the salmon pieces,Prep,good,1.0
W2gnFLOi_AQ,validation,311,3,273,335,dip the pieces in ice cube water and dry them using paper towel,Prep,good,1.0
W2gnFLOi_AQ,validation,311,4,346,360,wrap the pieces in thin plastic wrap,Cut,good,1.0
W2xZWTltJ10,training,418,0,63,95,add desi ghee cinnamon stick bay leaves cardamom star anise and cumin seeds to the pan,Season,weak,0.5
W2xZWTltJ10,training,418,1,107,111,add finely chopped onions,Cut,good,1.0
W2xZWTltJ10,training,418,2,136,185,add salt ginger and garlic paste and saute until the onions turn golden brown,Season,good,1.0
W2xZWTltJ10,training,418,3,186,215,add 3 finely chopped green chilies and continue to saute,Season,weak,0.5
W2xZWTltJ10,training,418,4,216,270,add 3 chopped tomatoes lower the flame and saute,Cook-Heat,weak,0.5
W2xZWTltJ10,training,418,5,278,368,add garam masala powder salt coriander powder red chili powder ginger powder saute and cover,Season,good,1.0
W2xZWTltJ10,training,418,6,375,406,mix the ingredients,Mix,good,1.0
W2xZWTltJ10,training,418,7,416,464,add carom seeds and pomegranate seeds powder and continue to saute,Season,weak,0.5
W2xZWTltJ10,training,418,8,465,505,add the boiled chana water and stir well,Mix,good,1.0
W2xZWTltJ10,training,418,11,652,700,add mango powder stir to mix and serve it topped with onion and lemon rings,Season,weak,0.5
W4nvDoCtdHM,training,213,0,105,109,turn on the oven to 500 degrees and preheat for 10 minutes,Bake,good,1.0
W4nvDoCtdHM,training,213,2,145,158,place another bread slice on top of it and add a little butter on top,Cut,good,1.0
W4nvDoCtdHM,training,213,3,161,179,place it in the oven and cook it for 10 minutes and serve,Bake,good,1.0
W4uSf0d5yhw,training,228,0,66,89,drain the garbanzo beans,Prep,good,1.0
W4uSf0d5yhw,training,228,1,90,102,add the the garbanzo beans to the food processor,Prep,good,1.0
W4uSf0d5yhw,training,228,2,133,148,add tahini paste to the food processor,Season,weak,0.5
W4uSf0d5yhw,training,228,3,162,204,add sour cream mint leaves and lemon juice to the food processor,Season,weak,0.5
W4uSf0d5yhw,training,228,4,204,232,crush garlic with salt and add to the food processor,Cut,weak,0.5
W4uSf0d5yhw,training,228,5,241,253,blend the ingredients in the food processor,Mix,good,1.0
W4uSf0d5yhw,training,228,6,280,298,stir the hummus and add water,Mix,weak,0.5
W4uSf0d5yhw,training,228,7,298,312,blend the hummus,Mix,good,1.0
W4uSf0d5yhw,training,228,9,392,430,spread the hummus on a plate,Plate,weak,0.5
W4uSf0d5yhw,training,228,10,435,483,place parsley paprika and oil on the hummus,Season,good,1.0
W6DgS0s0qcI,validation,425,0,62,71,add rice urad dal and fenugreek seeds into a bowl,Mix,good,1.0
W6DgS0s0qcI,validation,425,1,142,148,rub oil over a pan,Cook-Heat,good,1.0
W6DgS0s0qcI,validation,425,3,210,218,roll the dosa onto itself and remove from the pan,Cook-Heat,weak,0.5
W6DgS0s0qcI,validation,425,4,283,305,add a potato curry in the middle of the dosa while on the pan,Cook-Heat,good,1.0
W882NYaaiEs,training,106,0,137,153,cook pancetta in a pan with oil,Cook-Heat,good,1.0
W882NYaaiEs,training,106,1,153,159,melt butter in a pan,Cook-Heat,good,1.0
W882NYaaiEs,training,106,2,159,178,mix the flour with the butter,Mix,good,1.0
W882NYaaiEs,training,106,3,180,195,stir milk into the rue,Mix,weak,0.5
W882NYaaiEs,training,106,4,210,260,add pepper salt and cheese to the sauce and mix,Season,good,1.0
W882NYaaiEs,training,106,6,292,308,pour the pasta into a dish,Plate,good,1.0
W882NYaaiEs,training,106,8,356,374,drizzle oil on top and bake in the oven,Bake,good,1.0
WAevYUItUAY,training,216,2,123,132,place the bratwurst in the buns,Cut,good,1.0
WDIf2Jo9EiQ,training,124,1,118,167,turn the skillet on and fry the hotdogs,Cook-Heat,good,1.0
WDIf2Jo9EiQ,training,124,2,168,198,place the hotdogs on a plate and toast the buns on the skillet,Cook-Heat,weak,0.5
WDIf2Jo9EiQ,training,124,3,203,265,spread mayonnaise and add mustard the hot dog relish and vegetables to the bum,Mix,good,1.0
WEAobzGzPFI,training,316,0,50,75,add oil chopped onions garlic celery and carrots,Cut,weak,0.5
WEAobzGzPFI,training,316,1,99,103,add one cup of cooked chick peas and 1 cup of chopped broccoli,Prep,weak,0.5
WEAobzGzPFI,training,316,2,108,118,add water to the pot,Prep,weak,0.5
WEAobzGzPFI,training,316,3,143,179,whisk miso and water and add the miso to the soup,Mix,good,1.0
WO4EXX5DJHQ,training,223,1,50,73,fry the beef in the pan,Cook-Heat,good,1.0
WO4EXX5DJHQ,training,223,2,108,116,add wine to the pan,Cook-Heat,good,1.0
WO4EXX5DJHQ,training,223,3,124,149,add salt beef bouillion pepper garlic oregano and thyme to a bowl,Season,good,1.0
WO4EXX5DJHQ,training,223,4,149,167,add wine and bacon to the bowl,Mix,weak,0.5
WO4EXX5DJHQ,training,223,5,185,210,add the ketchup and mushrooms to the slow cooker,Cook-Heat,weak,0.5
WOQ0JhA3cOA,training,310,0,36,48,cut tuna meat into slices,Cut,good,1.0
WOQ0JhA3cOA,training,310,1,50,55,place the tuna on shredded daikon and carrot,Prep,weak,0.5
WOQ0JhA3cOA,training,310,2,60,62,place some wasabi on the plate,Plate,good,1.0
WOQ0JhA3cOA,training,310,3,62,65,cut a lime,Cut,good,1.0
WOQ0JhA3cOA,training,310,4,66,70,place soy sauce on the plate,Plate,good,1.0
WQlMXudBGT4,validation,228,0,18,26,add tahini to a food processor,Season,weak,0.5
WQlMXudBGT4,validation,228,2,44,50,blend the ingredients in the food processor,Mix,good,1.0
WQlMXudBGT4,validation,228,3,56,69,crush and mince the garlic and add it to the food processor,Cut,good,1.0
WQlMXudBGT4,validation,228,4,70,86,add oil cumin salt to the food processor,Season,good,1.0
WQlMXudBGT4,validation,228,5,86,97,mix and blend the ingredients in the food processor,Mix,good,1.0
WQlMXudBGT4,validation,228,6,106,115,drain and rinse the chick peas,Prep,good,1.0
WQlMXudBGT4,validation,228,7,115,143,blend the chickpeas in the food processor,Mix,good,1.0
WQlMXudBGT4,validation,228,8,152,175,add water to the hummus and blend,Mix,good,1.0
WQlMXudBGT4,validation,228,9,180,189,top the hummus with olive oil and paprika,Season,good,1.0
WRtoMalV4Zo,training,221,0,47,53,pour olive oil into a heated pot,Cook-Heat,good,1.0
WRtoMalV4Zo,training,221,1,67,93,add cubed onions to the pot and stir,Cut,weak,0.5
WRtoMalV4Zo,training,221,2,95,101,add chopped garlic to the pot and stir,Season,weak,0.5
WRtoMalV4Zo,training,221,3,102,119,add diced tomatoes to the pot and stir,Cook-Heat,weak,0.5
WRtoMalV4Zo,training,221,4,123,145,add salt black pepper caraway and paprika to the pot and stir,Season,good,1.0
WRtoMalV4Zo,training,221,5,146,150,cover the pot for a few minutes,Idle,good,1.0
WRtoMalV4Zo,training,221,6,162,186,add cubed pieces of beef to the pot and stir,Cook-Heat,good,1.0
WRtoMalV4Zo,training,221,8,228,276,add beet root red carrot white carrot potatoes and celery to the pot and stir,Prep,weak,0.5
WRtoMalV4Zo,training,221,9,280,282,cover the pot for ten minutes,Idle,good,1.0
WRtoMalV4Zo,training,221,10,296,310,break an egg and pour into a small bowl,Mix,good,1.0
WRtoMalV4Zo,training,221,11,316,338,add a pinch of salt and all purpose flour to the bowl and mix together into a dough,Mix,good,1.0
WRtoMalV4Zo,training,221,12,355,384,pinch off small pieces of the dough and place into a small bowl,Mix,good,1.0
WRtoMalV4Zo,training,221,13,417,430,add the pieces of dough into the pot of soup and stir,Mix,good,1.0
WRtoMalV4Zo,training,221,14,464,498,pour the soup into a serving plate and garnish with parsley,Plate,good,1.0
WTusWtjcQqg,training,207,0,37,43,add the cut potatoes into a boiling pot of water,Cook-Heat,weak,0.5
WTusWtjcQqg,training,207,1,46,58,drain the water and wash the potatos,Prep,good,1.0
WTusWtjcQqg,training,207,2,66,74,fry the chips,Cook-Heat,good,1.0
WTusWtjcQqg,training,207,3,80,94,add flour cornstarch baking powder and salt to a bowl,Mix,weak,0.5
WTusWtjcQqg,training,207,4,102,130,add pepper paprika garlic powder and fizzy water and whisk together,Season,weak,0.5
WTusWtjcQqg,training,207,5,142,151,coat the fish with batter,Prep,weak,0.5
WTusWtjcQqg,training,207,6,154,162,deep fry the chips,Cook-Heat,good,1.0
WTusWtjcQqg,training,207,7,172,208,deep fry the fish,Cook-Heat,good,1.0
WWoxlXWGYTA,training,401,0,48,73,add corinader seeds cumin seeds cardamom a bayleaf and black pepper to the pan,Season,good,1.0
WWoxlXWGYTA,training,401,1,73,171,add cinnamon and grind ingredients in the pan,Season,weak,0.5
WWoxlXWGYTA,training,401,2,193,371,pour oil in the pot and add onions tomatoes ginger and garlic,Cook-Heat,weak,0.5
WWoxlXWGYTA,training,401,3,445,455,add ginger powder to the spice powder,Season,good,1.0
WWoxlXWGYTA,training,401,4,488,529,add chili powder turmeric powder and chopped green chilies to the pot and saute the ingredients,Season,weak,0.5
WWoxlXWGYTA,training,401,5,529,546,add chicken to the pot and stir,Cook-Heat,good,1.0
WWoxlXWGYTA,training,401,6,546,596,add the spice mix the to pot,Season,weak,0.5
WWoxlXWGYTA,training,401,7,653,658,add water to the pot,Prep,weak,0.5
WWwcQ6kiKtA,training,126,1,134,155,place the meat and marinade in a bag,Season,weak,0.5
WWwcQ6kiKtA,training,126,2,197,201,add cilantro to the onion,Season,weak,0.5
WWwcQ6kiKtA,training,126,3,218,257,grill the meat,Cook-Heat,good,1.0
WWwcQ6kiKtA,training,126,4,317,335,slice the meat into pieces,Cut,good,1.0
WXj9wVPWmj0,training,213,1,102,144,place ham tomatoes salt and pepper on the bread,Season,good,1.0
WXnV0ACb808,training,229,0,12,36,add chickpeas parsley coriander leaves salt baking soda black pepper garlic onion and ground cumin to a food processor,Season,good,1.0
WXnV0ACb808,training,229,1,36,62,grind the mixture,Mix,good,1.0
WXnV0ACb808,training,229,2,71,89,make little balls from the chickpea dough,Mix,weak,0.5
WXnV0ACb808,training,229,3,87,108,deep fry the chickpea balls,Cook-Heat,good,1.0
WXnV0ACb808,training,229,4,120,140,mix sesame seed paste with lemon juice and water,Mix,good,1.0
WZu2ZAHzjbg,training,418,1,111,120,add chickpeas to the pan and stir,Cook-Heat,good,1.0
WZu2ZAHzjbg,training,418,2,121,143,season with salt and spices and stir,Season,good,1.0
WZu2ZAHzjbg,training,418,3,145,154,pour water into the pan and stir,Cook-Heat,good,1.0
WZu2ZAHzjbg,training,418,4,155,157,cover the pan with a lid,Cook-Heat,weak,0.5
WZu2ZAHzjbg,training,418,6,164,167,stir the contents of the pan,Cook-Heat,good,1.0
WZu2ZAHzjbg,training,418,7,169,177,mash the contents of the pan,Cook-Heat,good,1.0
WZu2ZAHzjbg,training,418,8,178,189,stir the contents of the pan,Cook-Heat,good,1.0
WcNepcoPYmA,training,201,1,55,66,combine parmesan cheese bread crumbs and basil,Mix,weak,0.5
WcNepcoPYmA,training,201,2,74,82,crack two eggs into a bowl,Mix,good,1.0
WcNepcoPYmA,training,201,3,83,112,coat the chicken with egg and bread crumbs,Cook-Heat,good,1.0
We2CzpjPD3k,validation,208,0,102,118,fry some sausage on a pan,Cook-Heat,good,1.0
We2CzpjPD3k,validation,208,1,174,205,cook some chopped onion and leek in another pan,Cook-Heat,good,1.0
We2CzpjPD3k,validation,208,2,281,297,add some water to the vegetables and add stock cube and black pepper,Prep,good,1.0
We2CzpjPD3k,validation,208,3,349,354,pour dry parsley leaves to the pan,Cook-Heat,weak,0.5
We2CzpjPD3k,validation,208,5,448,469,place the sausage and vegetable mixture on the potatos,Prep,weak,0.5
We4NsM_moJQ,training,413,0,93,98,cut a red onion and mix with some minced garlic,Cut,good,1.0
We4NsM_moJQ,training,413,1,99,107,combine soy sauce fish sauce and sugar with them and mix them well,Mix,good,1.0
We4NsM_moJQ,training,413,2,109,130,marinate the pork shoulder in the sauce,Season,weak,0.5
We4NsM_moJQ,training,413,4,182,190,season with salt and sugar,Season,good,1.0
We4NsM_moJQ,training,413,5,207,214,rinse the daikon and carrot,Prep,good,1.0
We4NsM_moJQ,training,413,6,217,230,combine some sugar in warm water until they dissolve,Mix,good,1.0
We4NsM_moJQ,training,413,7,233,240,pour the sugar water to the daikon and carrot,Prep,good,1.0
We4NsM_moJQ,training,413,8,250,264,grill the meat on a pan,Cook-Heat,good,1.0
WesunejhXFI,training,222,0,44,66,add some olive oil in the pan and saute chopped onions and garlic,Cook-Heat,weak,0.5
WesunejhXFI,training,222,1,76,105,add chopped tomatoes oregano sugar and chili pepper to the pan,Season,weak,0.5
WesunejhXFI,training,222,2,108,118,add half cup vodka and  stir,Mix,good,1.0
WesunejhXFI,training,222,3,121,137,season the mixture with salt and pepper,Season,good,1.0
WesunejhXFI,training,222,4,164,190,add the mussels in the mixture,Mix,good,1.0
WesunejhXFI,training,222,5,190,222,remove the mussels from the mixture and heavy cream to the mixture,Mix,good,1.0
WesunejhXFI,training,222,6,232,239,add the mussels to the mixture,Mix,good,1.0
WiliCz0XYVU,training,225,1,92,110,sautee vegetables in a pan,Cook-Heat,good,1.0
WiliCz0XYVU,training,225,2,112,127,add vegetables to the pot of soup,Prep,weak,0.5
WiliCz0XYVU,training,225,3,128,136,cover the pot with lid and let simmer,Idle,weak,0.5
WiliCz0XYVU,training,225,4,137,152,remove lid and add beans and pasta,Prep,weak,0.5
WiliCz0XYVU,training,225,5,154,172,stir everything together,Mix,good,1.0
WlHWRPyA7_g,validation,302,0,12,40,add flour corn starch salt and water to a bowl and stir,Mix,good,1.0
WlHWRPyA7_g,validation,302,1,41,55,heat and grease a pan and pour the batter on the pan,Cook-Heat,good,1.0
WlHWRPyA7_g,validation,302,3,80,94,heat oil and add chopped onions grated ginger green peppers,Season,weak,0.5
WlHWRPyA7_g,validation,302,4,95,112,add shredded cabbage julienned carrots salt and pepper,Season,good,1.0
WlHWRPyA7_g,validation,302,5,123,131,add flour and water,Mix,good,1.0
WlHWRPyA7_g,validation,302,8,183,208,fry the rolls in oil,Cook-Heat,good,1.0
WlkaUxBwURQ,validation,211,1,97,104,add some milk and mash the potatoes,Prep,weak,0.5
WlkaUxBwURQ,validation,211,2,107,126,boil some water in a pan and add cabbage green onions salt and pepper,Season,weak,0.5
WlkaUxBwURQ,validation,211,3,130,153,transfer the mashed potatoes into a mixing bowl and mix with cabbage,Mix,good,1.0
WlkaUxBwURQ,validation,211,4,155,161,sprinkle some salt and pepper and continue mixing,Season,good,1.0
WmjLvnYi2hE,training,228,0,82,138,combinw chickpeas lemon juice garlic water and salt,Season,good,1.0
WmjLvnYi2hE,training,228,1,160,207,add tahini to the chickpea mixture,Season,good,1.0
WmjLvnYi2hE,training,228,2,213,239,grind the chickpea mixture,Season,weak,0.5
WqfselLH4MQ,validation,109,0,50,70,cut chicken wings and drummet,Cut,good,1.0
WqfselLH4MQ,validation,109,1,100,110,place celery and carrot sticks into water,Prep,good,1.0
WqfselLH4MQ,validation,109,2,132,175,add baking powder black pepper and salt and mix,Season,good,1.0
WqfselLH4MQ,validation,109,3,178,236,heat cooking oil and fry the chicken wings,Cook-Heat,good,1.0
WqfselLH4MQ,validation,109,4,243,352,add butter hot sauce vinegar cayenne and tomato ketchup,Season,weak,0.5
WrJ_Xj9FArM,training,207,1,56,62,pour oil and sprinkle salt and pepper over the potatos,Season,good,1.0
WrJ_Xj9FArM,training,207,2,62,67,bake the potatos in the oven,Bake,good,1.0
WrJ_Xj9FArM,training,207,3,83,96,mix flour pepper and beer together,Mix,good,1.0
WrJ_Xj9FArM,training,207,4,100,113,coat the fish in flour salt and pepper,Season,good,1.0
WrJ_Xj9FArM,training,207,5,129,132,dip the fish in the batter,Prep,weak,0.5
WrJ_Xj9FArM,training,207,6,134,154,fry the fish in the oil,Cook-Heat,good,1.0
WrJ_Xj9FArM,training,207,7,182,184,boil the peas in the pot of water,Prep,good,1.0
WrJ_Xj9FArM,training,207,8,186,202,chop up the mint finely,Mix,weak,0.5
WrJ_Xj9FArM,training,207,9,204,213,mash the peas with the mint and creme fraiche,Mix,weak,0.5
WrJ_Xj9FArM,training,207,10,213,217,add salt and pepper to the peas,Season,good,1.0
Ws7JgPJsVjs,validation,308,1,64,71,place the tuna in the center of the sheet,Plate,good,1.0
Ws7JgPJsVjs,validation,308,2,77,81,place the cucumber next to the tuna,Prep,good,1.0
Ws7JgPJsVjs,validation,308,3,81,86,roll up the sheet,Cut,weak,0.5
Ws7JgPJsVjs,validation,308,6,140,157,cut the roll into pieces,Cut,good,1.0
Ws7JgPJsVjs,validation,308,7,214,225,place the spinach on top of the rolls,Prep,weak,0.5
WwbaJPZktec,training,210,0,64,104,grate the potatos and squeeze the starch out,Prep,good,1.0
WwbaJPZktec,training,210,1,121,145,mix flour and milk in a bowl,Mix,good,1.0
WwbaJPZktec,training,210,2,145,152,add salt and pepper to the flour mixture,Season,good,1.0
WwbaJPZktec,training,210,3,185,198,mix potato into the mixutre,Mix,good,1.0
WwbaJPZktec,training,210,4,200,218,pour oil and pancake batter into a pan,Cook-Heat,good,1.0
WwbaJPZktec,training,210,5,220,224,flip the pancake,Cook-Heat,good,1.0
WwbaJPZktec,training,210,6,231,245,place the salmon on top of the pancake,Cook-Heat,weak,0.5
WwbaJPZktec,training,210,7,247,270,add lemon juice creme fraiche and dill on top,Mix,good,1.0
X19GtsFLeUU,training,109,0,34,62,add buttermilk chilli powder and cayenne pepper to a bowl and stir,Mix,good,1.0
X19GtsFLeUU,training,109,1,68,84,take 15 chicken wings on a plate add salt to taste,Season,weak,0.5
X19GtsFLeUU,training,109,3,128,145,dredge the chicken wings in the bowl of flour to cover it,Mix,weak,0.5
X19GtsFLeUU,training,109,4,165,198,deep fry the flour coated wings in oil at 350 degrees for 3-5 mins,Cook-Heat,good,1.0
X19GtsFLeUU,training,109,5,209,235,place the wings in bowl pour buffalo hot sauce on them toss and serve with celery sticks,Plate,weak,0.5
X1e5zsLlbZo,training,304,1,28,41,cut the ginger into slices,Cut,good,1.0
X1e5zsLlbZo,training,304,2,41,80,slice the onion and carrot,Cut,good,1.0
X1e5zsLlbZo,training,304,3,85,100,cut the cabbage in half and slice,Cut,good,1.0
X1e5zsLlbZo,training,304,4,114,127,add oil and ginger to the wok,Cook-Heat,weak,0.5
